timestamp,Storm ID,BASIN,Season,SEASON TC NUMBER,Latitude (degrees),Longitude (degrees),VMAX (kt),Peak VMAX (kt),ACE,Maximum 24h Intensification,Tropical SST,Local SST,Local Month Mean
1995-02-28 00:00:00,1995-S-14,SP,1995.0,14.0,-11.0,155.0,15.0,75.0,0.5415,25.0,27.811897,29.959316,29.368893
1995-08-28 06:00:00,1995-N-14,WP,1995.0,14.0,24.0,151.2,20.0,95.0,0.74875,30.0,26.908339,29.849419,28.964117
1995-03-03 12:00:00,1995-S-15,SI,1995.0,15.0,-13.0,140.5,20.0,55.0,0.237,15.0,28.142775,28.717314,29.440828
1995-09-01 00:00:00,1995-N-15,WP,1995.0,15.0,8.2,139.3,20.0,45.0,0.331,10.0,26.91321,29.421541,29.226406
1995-03-04 18:00:00,1995-S-16,SI,1995.0,16.0,-12.5,41.5,15.0,65.0,0.5655,15.0,28.142775,28.71712,29.383438
1995-03-04 18:00:00,1995-S-17,SI,1995.0,17.0,-13.2,55.4,15.0,85.0,1.0785,20.0,28.142775,27.7104,28.603643
1995-09-07 06:00:00,1995-N-17,WP,1995.0,17.0,8.5,161.2,15.0,140.0,2.70575,45.0,26.91321,29.624548,29.387522
1995-09-09 00:00:00,1995-N-18,WP,1995.0,18.0,8.1,141.8,15.0,90.0,1.65375,30.0,26.91321,29.451288,29.27538
1995-03-28 18:00:00,1995-S-19,SI,1995.0,19.0,-9.6,77.5,15.0,125.0,2.54575,30.0,28.142775,28.510986,28.903622
1995-09-14 12:00:00,1995-N-19,WP,1995.0,19.0,13.7,114.8,20.0,130.0,2.62475,25.0,26.91321,28.213943,28.724335
1995-09-21 06:00:00,1995-N-20,WP,1995.0,20.0,6.0,174.1,15.0,95.0,1.1175,35.0,26.91321,29.25961,29.324028
1995-03-29 18:00:00,1995-S-21,SI,1995.0,21.0,-9.0,130.5,15.0,125.0,1.0825,45.0,28.142775,28.537382,29.13345
1995-04-15 12:00:00,1995-S-22,SP,1995.0,22.0,-9.0,143.5,15.0,110.0,1.21825,45.0,28.345703,28.515045,28.428291
1995-10-03 12:00:00,1995-N-24,WP,1995.0,24.0,6.7,140.9,15.0,75.0,0.667,20.0,27.07767,29.489464,29.368351
1995-10-05 18:00:00,1995-N-25,WP,1995.0,25.0,14.9,152.5,15.0,45.0,0.37525,10.0,27.07767,29.543495,29.15776
1995-10-13 18:00:00,1995-N-26,WP,1995.0,26.0,8.4,162.5,15.0,140.0,2.4765,35.0,27.07767,29.352934,29.313892
1995-10-18 12:00:00,1995-N-27,WP,1995.0,27.0,7.5,150.0,15.0,65.0,0.38625,20.0,27.07767,29.805412,29.423609
1995-10-21 00:00:00,1995-N-28,WP,1995.0,28.0,4.8,163.2,15.0,120.0,1.83875,45.0,27.07767,29.808334,29.514004
1995-10-20 06:00:00,1995-N-29,WP,1995.0,29.0,5.0,176.5,15.0,155.0,4.95025,65.0,27.07767,29.268425,29.246412
1995-10-29 00:00:00,1995-N-30,WP,1995.0,30.0,16.5,174.2,15.0,50.0,0.3295,15.0,27.07767,28.710556,28.569933
1995-12-23 06:00:00,1995-N-35,WP,1995.0,35.0,6.9,139.2,15.0,55.0,0.53175,25.0,27.193346,29.39756,29.07313
1995-11-15 00:00:00,1996-S-1,SI,1996.0,1.0,-4.6,92.3,20.0,150.0,3.241,35.0,27.267853,28.587751,28.440617
1996-03-29 18:00:00,1996-N-2,WP,1996.0,2.0,4.0,150.1,15.0,40.0,0.44075,10.0,27.909882,29.186802,29.1509
1995-12-06 00:00:00,1996-S-3,SI,1996.0,3.0,-10.3,115.8,15.0,115.0,1.418,40.0,27.193346,27.983366,29.026207
1995-12-14 00:00:00,1996-S-4,SI,1996.0,4.0,-15.5,134.8,15.0,75.0,0.50725,20.0,27.193346,30.759542,30.716486
1996-05-07 00:00:00,1996-N-4,WP,1996.0,4.0,6.6,137.8,15.0,125.0,2.68375,40.0,28.063343,28.979713,29.346298
1996-01-02 06:00:00,1996-S-5,SI,1996.0,5.0,-15.0,132.9,15.0,80.0,0.507,45.0,27.193958,29.77516,30.3308
1996-05-16 00:00:00,1996-N-5,WP,1996.0,5.0,13.0,110.9,15.0,60.0,0.45525,15.0,28.063343,28.449778,29.165983
1995-12-31 18:00:00,1996-S-6,SI,1996.0,6.0,-8.0,75.0,15.0,135.0,2.85275,40.0,27.193346,28.212584,28.563005
1996-07-03 12:00:00,1996-N-6,WP,1996.0,6.0,19.0,155.6,15.0,75.0,1.1185,20.0,27.127512,29.238178,29.136957
1996-01-07 00:00:00,1996-S-7,SI,1996.0,7.0,-10.5,99.2,20.0,75.0,0.64825,30.0,27.193958,28.16776,28.25991
1996-07-10 06:00:00,1996-N-7,WP,1996.0,7.0,19.3,151.5,15.0,140.0,2.41525,60.0,27.127512,29.221434,29.361883
1996-01-15 00:00:00,1996-S-8,SP,1996.0,8.0,-18.0,182.5,20.0,45.0,0.21925,15.0,27.193958,28.041388,28.154028
1996-07-19 12:00:00,1996-N-8,WP,1996.0,8.0,16.9,114.7,15.0,90.0,0.50075,40.0,27.127512,29.671446,29.09008
1996-01-21 00:00:00,1996-S-9,SP,1996.0,9.0,-15.7,151.7,15.0,65.0,0.434,40.0,27.193958,28.88214,28.702282
1996-07-19 00:00:00,1996-N-9,WP,1996.0,9.0,7.1,136.9,15.0,90.0,1.1925,25.0,27.127512,29.414513,29.192286
1996-01-25 12:00:00,1996-S-10,SP,1996.0,10.0,-14.0,142.7,15.0,90.0,1.3575,35.0,27.193958,29.286398,29.501066
1996-07-21 06:00:00,1996-N-10,WP,1996.0,10.0,12.3,151.6,15.0,140.0,3.817,25.0,27.127512,29.067078,29.12752
1996-01-25 00:00:00,1996-S-11,SI,1996.0,11.0,-14.2,124.9,15.0,45.0,0.287,15.0,27.193958,28.87925,29.533392
1996-07-27 06:00:00,1996-N-11,WP,1996.0,11.0,11.8,143.7,20.0,40.0,0.194,15.0,27.127512,29.348686,29.24893
1996-07-25 12:00:00,1996-N-12,WP,1996.0,12.0,19.6,165.2,10.0,75.0,0.8745,20.0,27.127512,28.762733,28.525986
1996-02-10 18:00:00,1996-S-13,SI,1996.0,13.0,-13.3,139.2,20.0,45.0,0.40175,10.0,27.449017,28.68102,29.664633
1996-07-28 00:00:00,1996-N-13,WP,1996.0,13.0,5.3,155.8,15.0,95.0,2.629,25.0,27.127512,29.4771,29.317616
1996-02-11 18:00:00,1996-S-14,SI,1996.0,14.0,-7.3,53.0,20.0,75.0,0.72575,20.0,27.449017,28.750626,28.601883
1996-08-04 00:00:00,1996-N-14,WP,1996.0,14.0,15.5,111.0,25.0,40.0,0.14725,15.0,26.880941,28.230373,28.909487
1996-02-18 00:00:00,1996-S-16,SI,1996.0,16.0,-9.9,68.0,15.0,95.0,1.11525,40.0,27.449017,28.41551,28.571726
1996-08-11 12:00:00,1996-N-16,WP,1996.0,16.0,22.9,108.4,15.0,50.0,0.1745,20.0,26.880941,29.325087,29.273632
1996-02-26 00:00:00,1996-S-17,SI,1996.0,17.0,-12.0,74.0,20.0,115.0,1.61125,45.0,27.449017,28.622265,28.72576
1996-03-06 06:00:00,1996-S-18,SI,1996.0,18.0,-17.2,128.6,15.0,100.0,1.02125,25.0,27.909882,30.934597,30.857582
1996-08-13 12:00:00,1996-N-18,WP,1996.0,18.0,8.0,155.8,15.0,95.0,1.00325,25.0,26.880941,29.551489,29.31214
1996-03-07 06:00:00,1996-S-19,SI,1996.0,19.0,-15.6,137.5,15.0,45.0,0.4775,15.0,27.909882,29.915539,30.112024
1996-08-14 00:00:00,1996-N-19,WP,1996.0,19.0,14.8,176.3,15.0,115.0,2.953,40.0,26.880941,28.830338,28.3838
1996-08-19 00:00:00,1996-N-20,WP,1996.0,20.0,20.6,169.6,15.0,65.0,0.5085,15.0,26.880941,28.971016,28.644714
1996-03-04 06:00:00,1996-S-21,SP,1996.0,21.0,-12.0,155.0,20.0,55.0,0.3875,15.0,27.909882,29.147242,29.168808
1996-03-19 06:00:00,1996-S-23,SP,1996.0,23.0,-11.9,169.9,15.0,105.0,1.4795,30.0,27.909882,29.21773,29.27906
1996-09-02 00:00:00,1996-N-23,WP,1996.0,23.0,8.1,147.7,15.0,140.0,1.7465,50.0,26.91877,29.399822,29.348352
1996-04-02 00:00:00,1996-S-24,SI,1996.0,24.0,-16.9,74.5,20.0,95.0,1.42375,25.0,28.191322,28.01123,27.515285
1996-09-06 00:00:00,1996-N-24,WP,1996.0,24.0,8.3,148.1,15.0,45.0,0.2515,15.0,26.91877,29.398186,29.349499
1996-04-03 12:00:00,1996-S-25,SI,1996.0,25.0,-9.0,133.0,20.0,125.0,1.5625,40.0,28.191322,28.961922,29.212614
1996-09-08 06:00:00,1996-N-25,WP,1996.0,25.0,10.9,161.8,15.0,75.0,1.384,15.0,26.91877,29.258923,29.26422
1996-04-06 12:00:00,1996-S-26,SI,1996.0,26.0,-12.8,85.1,20.0,140.0,2.96425,30.0,28.191322,27.911348,28.002924
1996-09-09 18:00:00,1996-N-26,WP,1996.0,26.0,13.3,138.4,15.0,130.0,3.65675,40.0,26.91877,29.37116,29.295605
1996-09-16 00:00:00,1996-N-27,WP,1996.0,27.0,18.7,107.2,15.0,65.0,0.73325,20.0,26.91877,28.479868,29.01325
1996-04-30 18:00:00,1996-S-28,SI,1996.0,28.0,-4.5,92.8,20.0,60.0,0.37675,25.0,28.191322,29.274757,29.37155
1996-09-17 06:00:00,1996-N-28,WP,1996.0,28.0,8.0,184.3,15.0,130.0,4.65975,80.0,26.91877,28.70228,28.967262
1996-09-20 18:00:00,1996-N-29,WP,1996.0,29.0,5.7,153.6,15.0,110.0,2.80325,40.0,26.91877,29.578876,29.488317
1996-10-09 06:00:00,1996-N-30,WP,1996.0,30.0,12.0,133.0,15.0,50.0,0.32925,25.0,27.097157,29.354708,29.204948
1996-10-07 12:00:00,1996-N-32,WP,1996.0,32.0,10.9,162.2,15.0,90.0,1.29575,20.0,27.097157,29.45228,29.11832
1996-10-17 00:00:00,1996-N-33,WP,1996.0,33.0,17.0,168.0,15.0,105.0,1.1775,35.0,27.097157,29.24145,28.720722
1996-10-31 06:00:00,1996-N-35,WP,1996.0,35.0,10.8,120.8,15.0,40.0,0.1285,15.0,27.097157,29.2539,28.987331
1996-11-02 00:00:00,1996-N-36,WP,1996.0,36.0,9.1,154.0,15.0,140.0,3.83375,40.0,27.184261,29.069065,29.116371
1996-10-29 00:00:00,1996-N-37,WP,1996.0,37.0,7.0,155.0,15.0,50.0,0.8625,10.0,27.097157,29.646631,29.457047
1996-12-17 12:00:00,1996-N-42,WP,1996.0,42.0,5.2,151.3,20.0,80.0,1.2955,15.0,27.147385,29.633755,29.241585
1997-01-11 00:00:00,1997-N-1,WP,1997.0,1.0,4.0,176.0,15.0,50.0,0.4785,15.0,27.123224,28.719776,28.37051
1996-08-14 18:00:00,1997-S-2,SI,1997.0,2.0,-4.8,84.3,20.0,45.0,0.31075,10.0,26.880941,28.116005,28.456116
1997-04-09 00:00:00,1997-N-2,WP,1997.0,2.0,6.2,153.0,15.0,145.0,4.46125,20.0,28.296728,28.814787,28.973219
1997-04-18 00:00:00,1997-N-3,WP,1997.0,3.0,5.1,168.0,15.0,55.0,0.377,10.0,28.296728,29.324802,28.644854
1996-10-15 00:00:00,1997-S-4,SI,1997.0,4.0,-4.6,93.0,15.0,65.0,0.65425,15.0,27.097157,28.463001,28.278133
1997-05-04 06:00:00,1997-N-4,WP,1997.0,4.0,2.7,171.4,15.0,45.0,0.21825,15.0,28.329433,29.218853,28.907133
1996-10-28 00:00:00,1997-S-5,SI,1997.0,5.0,-6.7,94.8,20.0,125.0,3.58625,30.0,27.097157,28.245293,27.734205
1997-05-23 00:00:00,1997-N-5,WP,1997.0,5.0,16.8,111.0,15.0,45.0,0.48575,15.0,28.329433,28.541546,28.665064
1996-11-19 00:00:00,1997-S-6,SP,1997.0,6.0,-4.0,163.5,15.0,50.0,0.4095,15.0,27.184261,29.676132,29.746227
1997-05-25 12:00:00,1997-N-6,WP,1997.0,6.0,9.1,161.4,20.0,90.0,1.12325,30.0,28.329433,28.678774,28.580149
1996-11-20 00:00:00,1997-S-7,SI,1997.0,7.0,-7.5,103.7,15.0,65.0,0.696,15.0,27.184261,28.40517,28.1091
1997-06-01 06:00:00,1997-N-7,WP,1997.0,7.0,6.0,171.0,15.0,140.0,3.16925,40.0,27.971104,28.714724,28.830612
1996-12-01 12:00:00,1997-S-8,SI,1997.0,8.0,-6.5,68.9,20.0,120.0,2.02275,40.0,27.147385,28.479164,28.644836
1997-06-13 12:00:00,1997-N-8,WP,1997.0,8.0,12.1,138.8,15.0,90.0,1.149,35.0,27.971104,29.173151,29.36292
1996-12-03 12:00:00,1997-S-9,SI,1997.0,9.0,-3.0,94.0,15.0,55.0,0.548,15.0,27.147385,28.340204,28.651083
1997-06-15 12:00:00,1997-N-9,WP,1997.0,9.0,5.5,162.4,15.0,70.0,1.1925,20.0,27.971104,28.711542,29.160578
1996-12-10 12:00:00,1997-S-10,SI,1997.0,10.0,-8.7,129.0,20.0,45.0,0.24325,15.0,27.147385,29.588217,29.94987
1997-07-15 00:00:00,1997-N-10,WP,1997.0,10.0,7.9,142.4,15.0,140.0,2.727,50.0,27.611153,29.041075,29.239626
1996-12-13 18:00:00,1997-S-11,SI,1997.0,11.0,-10.0,109.4,25.0,55.0,0.67225,15.0,27.147385,28.203571,28.260681
1997-07-20 12:00:00,1997-N-11,WP,1997.0,11.0,23.5,149.9,20.0,55.0,0.6095,20.0,27.611153,28.848028,29.182693
1996-12-22 06:00:00,1997-S-12,SI,1997.0,12.0,-10.0,136.0,20.0,85.0,1.59725,25.0,27.147385,29.773796,29.814945
1997-07-21 00:00:00,1997-N-12,WP,1997.0,12.0,4.3,152.3,15.0,90.0,1.896,15.0,27.611153,29.067144,29.350817
1996-12-19 06:00:00,1997-S-13,SP,1997.0,13.0,-4.9,170.1,15.0,90.0,1.4295,15.0,27.147385,29.959473,29.643631
1997-07-28 12:00:00,1997-N-13,WP,1997.0,13.0,15.0,119.6,15.0,65.0,0.32925,15.0,27.611153,29.270811,29.273043
1996-12-25 18:00:00,1997-S-14,SI,1997.0,14.0,-12.0,60.0,15.0,60.0,0.53325,20.0,27.147385,28.113918,27.760237
1997-08-05 00:00:00,1997-N-14,WP,1997.0,14.0,5.6,168.0,15.0,140.0,4.156,35.0,27.376528,28.334902,29.344883
1996-12-30 00:00:00,1997-S-15,SI,1997.0,15.0,-14.9,137.1,15.0,80.0,0.8815,25.0,27.147385,29.82215,30.443003
1997-08-09 06:00:00,1997-N-15,WP,1997.0,15.0,3.1,179.0,20.0,65.0,1.271,15.0,27.376528,28.802656,29.129768
1997-01-01 00:00:00,1997-S-16,SP,1997.0,16.0,-10.3,175.5,15.0,120.0,2.29525,40.0,27.123224,29.328926,29.42435
1997-01-08 12:00:00,1997-S-17,SP,1997.0,17.0,-15.5,188.3,15.0,70.0,0.893,15.0,27.123224,28.36198,28.65153
1997-08-19 12:00:00,1997-N-17,WP,1997.0,17.0,16.9,115.0,25.0,75.0,0.45925,25.0,27.376528,28.195904,28.888212
1997-08-19 12:00:00,1997-N-18,WP,1997.0,18.0,14.0,136.0,25.0,110.0,2.52025,25.0,27.376528,28.108608,29.2261
1997-01-13 06:00:00,1997-S-19,SI,1997.0,19.0,-8.3,100.5,15.0,125.0,4.4895,45.0,27.123224,28.260395,28.490984
1997-08-24 00:00:00,1997-N-19,WP,1997.0,19.0,9.5,172.0,15.0,135.0,2.54825,35.0,27.376528,28.710155,28.822231
1997-01-18 00:00:00,1997-S-20,SI,1997.0,20.0,-11.1,58.8,10.0,115.0,1.87875,25.0,27.123224,27.99366,28.371841
1997-08-26 00:00:00,1997-N-20,WP,1997.0,20.0,19.1,112.3,15.0,45.0,0.1965,15.0,27.376528,28.718937,28.855255
1997-01-17 18:00:00,1997-S-21,SI,1997.0,21.0,-9.9,74.0,25.0,75.0,0.7385,15.0,27.123224,28.020226,28.651548
1997-09-09 00:00:00,1997-N-21,WP,1997.0,21.0,9.9,171.1,15.0,95.0,2.0425,25.0,27.523628,28.75978,29.066114
1997-01-20 12:00:00,1997-S-22,SP,1997.0,22.0,-15.9,172.0,15.0,65.0,0.98825,20.0,27.123224,28.89522,28.752792
1997-09-17 12:00:00,1997-N-22,WP,1997.0,22.0,13.0,114.0,15.0,75.0,0.57425,30.0,27.523628,28.80294,28.683798
1997-09-18 18:00:00,1997-N-23,WP,1997.0,23.0,22.0,184.4,15.0,40.0,0.2365,15.0,27.523628,27.975157,28.05676
1997-02-08 00:00:00,1997-S-24,SP,1997.0,24.0,-10.0,155.0,15.0,45.0,0.18225,20.0,27.407276,29.563637,29.448492
1997-09-21 12:00:00,1997-N-24,WP,1997.0,24.0,10.3,174.7,15.0,145.0,2.54975,60.0,27.523628,28.88434,28.911564
1997-02-11 00:00:00,1997-S-25,SI,1997.0,25.0,-13.2,95.6,15.0,65.0,1.04625,15.0,27.407276,27.720055,27.962265
1997-09-27 00:00:00,1997-N-25,WP,1997.0,25.0,18.2,111.2,15.0,40.0,0.20175,15.0,27.523628,28.387892,28.690647
1997-02-14 06:00:00,1997-S-26,SP,1997.0,26.0,-11.0,163.0,20.0,55.0,0.498,20.0,27.407276,29.02054,29.425259
1997-02-16 12:00:00,1997-S-27,SI,1997.0,27.0,-12.1,103.3,20.0,45.0,0.514,10.0,27.407276,27.808754,28.433153
1997-10-09 12:00:00,1997-N-27,WP,1997.0,27.0,7.0,177.0,15.0,160.0,4.277,45.0,27.845535,28.704418,29.186562
1997-10-11 00:00:00,1997-N-28,WP,1997.0,28.0,3.8,178.6,15.0,160.0,5.86625,55.0,27.845535,28.472952,29.106325
1997-02-21 18:00:00,1997-S-29,SP,1997.0,29.0,-16.1,206.0,15.0,50.0,0.362,15.0,27.407276,28.143476,28.650942
1997-10-22 12:00:00,1997-N-29,WP,1997.0,29.0,6.5,175.5,15.0,155.0,5.40275,40.0,27.845535,28.597406,29.232563
1997-10-25 00:00:00,1997-N-30,WP,1997.0,30.0,6.0,140.0,15.0,65.0,1.035,15.0,27.845535,29.256523,29.385004
1997-03-02 00:00:00,1997-S-31,SP,1997.0,31.0,-8.3,171.4,15.0,120.0,2.9795,35.0,27.864496,29.037817,29.353745
1997-11-07 00:00:00,1997-N-31,WP,1997.0,31.0,10.1,150.8,15.0,65.0,0.5945,20.0,28.188328,28.555214,29.092928
1997-03-03 06:00:00,1997-S-32,SP,1997.0,32.0,-16.2,158.0,25.0,90.0,2.59125,20.0,27.864496,27.781616,28.587475
1997-03-12 00:00:00,1997-S-33,SP,1997.0,33.0,-12.9,175.9,25.0,75.0,0.64525,15.0,27.864496,28.840815,29.265884
1997-04-15 00:00:00,1997-S-34,SP,1997.0,34.0,-10.2,168.1,15.0,55.0,0.3655,15.0,28.296728,28.97183,29.332277
1997-04-27 18:00:00,1997-S-35,SP,1997.0,35.0,-9.0,165.6,15.0,65.0,0.4895,15.0,28.296728,29.04106,29.388407
1997-08-28 06:00:00,1997-N-35,WP,1997.0,35.0,11.8,193.3,15.0,140.0,4.47675,50.0,27.376528,27.797314,27.89524
1997-05-04 12:00:00,1997-S-36,SI,1997.0,36.0,-8.1,79.4,15.0,100.0,1.195,25.0,28.329433,27.703468,28.360817
1997-11-28 18:00:00,1997-N-36,WP,1997.0,36.0,5.6,193.7,20.0,160.0,7.13525,30.0,28.188328,28.924532,28.547987
1997-06-05 00:00:00,1997-S-38,SP,1997.0,38.0,-10.5,192.0,15.0,115.0,1.20325,30.0,27.971104,28.054712,28.898664
1997-07-18 00:00:00,1998-S-1,SI,1998.0,1.0,-3.8,78.7,15.0,45.0,0.33775,15.0,27.611153,28.970003,28.877487
1997-10-04 06:00:00,1998-S-2,SP,1998.0,2.0,-4.0,170.0,15.0,60.0,0.4435,15.0,27.845535,29.152876,29.559921
1998-07-07 00:00:00,1998-N-2,WP,1998.0,2.0,18.3,117.0,15.0,50.0,0.204,15.0,27.509552,30.074,29.197168
1998-07-22 18:00:00,1998-N-3,WP,1998.0,3.0,17.0,144.1,10.0,45.0,0.10175,20.0,27.509552,29.383596,29.505554
1997-10-28 18:00:00,1998-S-4,SP,1998.0,4.0,-7.5,198.9,25.0,100.0,1.17625,15.0,27.845535,29.134619,28.578316
1998-08-01 06:00:00,1998-N-4,WP,1998.0,4.0,14.1,128.0,20.0,100.0,0.4725,45.0,27.145592,29.974375,29.19676
1997-11-15 06:00:00,1998-S-5,SP,1998.0,5.0,-9.0,180.0,15.0,70.0,0.36625,30.0,28.188328,29.981976,29.515747
1998-08-05 06:00:00,1998-N-5,WP,1998.0,5.0,10.2,129.9,15.0,60.0,0.33925,15.0,27.145592,30.07375,29.004913
1997-11-21 18:00:00,1998-S-6,SP,1998.0,6.0,-9.2,203.3,20.0,90.0,0.6555,25.0,28.188328,28.82399,28.758343
1998-08-22 12:00:00,1998-N-6,WP,1998.0,6.0,16.6,130.5,20.0,115.0,4.012,30.0,27.145592,30.098034,29.196392
1997-12-02 00:00:00,1998-S-7,SP,1998.0,7.0,-9.1,195.1,20.0,65.0,0.6675,30.0,28.253864,28.92519,29.12756
1997-12-24 12:00:00,1998-S-8,SI,1998.0,8.0,-11.9,129.0,25.0,40.0,0.192,10.0,28.253864,30.753159,30.298296
1998-09-10 00:00:00,1998-N-8,WP,1998.0,8.0,17.0,149.6,25.0,65.0,0.584,20.0,27.100145,29.49661,29.387459
1997-12-25 18:00:00,1998-S-9,SI,1998.0,9.0,-12.0,111.0,20.0,65.0,0.611,35.0,28.253864,28.253412,28.261175
1998-01-01 12:00:00,1998-S-10,SP,1998.0,10.0,-9.5,193.8,25.0,145.0,2.98,35.0,28.234064,29.158274,29.138655
1998-09-14 18:00:00,1998-N-10,WP,1998.0,10.0,19.4,126.1,20.0,130.0,1.1195,70.0,27.100145,29.888601,28.922867
1997-12-20 12:00:00,1998-S-11,SP,1998.0,11.0,-5.3,188.7,20.0,140.0,3.65,55.0,28.253864,29.098106,29.014858
1998-09-16 00:00:00,1998-N-11,WP,1998.0,11.0,17.3,117.9,20.0,90.0,1.0285,30.0,27.100145,30.057281,28.945305
1998-01-01 12:00:00,1998-S-12,SP,1998.0,12.0,-14.3,150.7,20.0,90.0,3.79225,20.0,28.234064,28.1811,28.954638
1998-09-18 18:00:00,1998-N-13,WP,1998.0,13.0,19.6,136.9,15.0,45.0,0.12975,10.0,27.100145,29.89372,29.205648
1998-01-21 18:00:00,1998-S-14,SP,1998.0,14.0,-14.9,143.0,15.0,50.0,0.4825,15.0,28.234064,29.237774,29.572515
1998-09-24 06:00:00,1998-N-14,WP,1998.0,14.0,12.9,134.2,15.0,80.0,0.6495,30.0,27.100145,29.916153,29.207117
1998-01-22 12:00:00,1998-S-15,SI,1998.0,15.0,-17.1,125.6,15.0,120.0,1.864,50.0,28.234064,29.58751,29.731018
1998-01-24 18:00:00,1998-S-16,SP,1998.0,16.0,-12.4,185.2,25.0,40.0,0.1155,15.0,28.234064,28.538458,29.101347
1998-01-31 06:00:00,1998-S-17,SP,1998.0,17.0,-17.7,216.5,45.0,65.0,0.20975,20.0,28.234064,28.084156,28.015203
1998-01-31 12:00:00,1998-S-18,SP,1998.0,18.0,-11.9,204.3,25.0,75.0,0.45175,35.0,28.234064,29.29228,28.929365
1998-10-07 18:00:00,1998-N-18,WP,1998.0,18.0,11.2,151.0,15.0,155.0,2.96425,40.0,27.183098,29.21384,29.273174
1998-01-31 12:00:00,1998-S-19,SP,1998.0,19.0,-11.3,186.2,25.0,45.0,0.241,20.0,28.234064,28.679193,29.179724
1998-10-10 06:00:00,1998-N-19,WP,1998.0,19.0,13.1,148.8,45.0,50.0,0.17225,0.0,27.183098,29.263168,29.239532
1998-02-05 00:00:00,1998-S-20,SI,1998.0,20.0,-12.7,66.2,20.0,115.0,1.58725,30.0,28.48752,28.523672,28.48813
1998-10-11 18:00:00,1998-N-20,WP,1998.0,20.0,12.1,149.2,20.0,135.0,3.238,60.0,27.183098,29.25104,29.265526
1998-11-10 18:00:00,1998-N-21,WP,1998.0,21.0,9.4,115.6,20.0,50.0,0.242,10.0,27.28034,29.120178,28.679636
1998-02-04 18:00:00,1998-S-22,SI,1998.0,22.0,-13.1,135.2,15.0,90.0,1.15225,30.0,28.48752,30.375025,29.846214
1998-11-16 18:00:00,1998-N-22,WP,1998.0,22.0,9.6,116.8,20.0,45.0,0.133,15.0,27.28034,29.199203,28.774925
1998-02-12 18:00:00,1998-S-23,SI,1998.0,23.0,-17.0,42.9,25.0,40.0,0.25275,10.0,28.48752,29.061405,29.15488
1998-11-23 06:00:00,1998-N-23,WP,1998.0,23.0,11.5,119.1,20.0,45.0,0.16275,20.0,27.28034,29.235733,28.741116
1998-12-07 18:00:00,1998-N-24,WP,1998.0,24.0,6.1,141.0,20.0,90.0,1.11675,30.0,27.143707,29.410677,29.179018
1998-03-04 18:00:00,1998-S-26,SI,1998.0,26.0,-14.1,62.0,20.0,55.0,0.2955,20.0,28.760225,29.255606,28.478533
1998-03-04 18:00:00,1998-S-27,SI,1998.0,27.0,-9.0,92.5,20.0,90.0,0.934,50.0,28.760225,29.484491,28.734858
1998-03-17 06:00:00,1998-S-29,SP,1998.0,29.0,-11.1,169.7,15.0,90.0,1.23425,25.0,28.760225,29.083584,29.310621
1998-03-19 12:00:00,1998-S-30,SP,1998.0,30.0,-9.8,145.3,20.0,65.0,0.842,25.0,28.760225,29.587307,28.936398
1998-03-28 06:00:00,1998-S-31,SP,1998.0,31.0,-14.9,172.2,20.0,100.0,1.5415,35.0,28.760225,29.161615,29.10513
1998-04-06 06:00:00,1998-S-32,SI,1998.0,32.0,-12.6,71.0,25.0,70.0,0.88725,20.0,28.926353,28.995079,28.424774
1998-04-17 00:00:00,1998-S-34,SI,1998.0,34.0,-10.8,84.0,20.0,40.0,0.25525,10.0,28.926353,29.589235,28.416573
1998-04-16 00:00:00,1998-S-35,SI,1998.0,35.0,-8.6,135.4,20.0,40.0,0.141,10.0,28.926353,29.553217,29.132885
1998-04-20 00:00:00,1998-S-36,SP,1998.0,36.0,-13.8,202.1,25.0,45.0,0.41025,10.0,28.926353,28.585682,29.145601
1999-04-21 00:00:00,1999-N-4,WP,1999.0,4.0,7.6,126.1,20.0,75.0,0.89625,15.0,28.00732,28.836718,28.691654
1998-12-01 12:00:00,1999-S-5,SI,1999.0,5.0,-13.2,120.1,20.0,65.0,0.42975,25.0,27.143707,29.20757,29.533043
1999-04-25 18:00:00,1999-N-5,WP,1999.0,5.0,14.2,114.0,15.0,110.0,0.8955,45.0,28.00732,28.953804,28.352564
1998-12-04 00:00:00,1999-S-6,SI,1999.0,6.0,-8.8,133.9,25.0,135.0,2.9005,55.0,27.143707,28.964611,29.753038
1999-05-30 12:00:00,1999-N-6,WP,1999.0,6.0,9.3,131.8,20.0,105.0,1.468,30.0,27.930138,29.355198,29.254595
1998-12-22 00:00:00,1999-S-9,SP,1999.0,9.0,-13.7,185.0,25.0,90.0,1.10625,30.0,27.143707,28.960613,28.843311
1999-07-23 18:00:00,1999-N-9,WP,1999.0,9.0,18.3,123.5,20.0,40.0,0.15075,10.0,27.050043,29.75896,29.46645
1999-01-13 00:00:00,1999-S-11,SP,1999.0,11.0,-13.3,163.8,20.0,115.0,2.3415,40.0,27.044672,29.076593,29.185205
1999-07-26 18:00:00,1999-N-11,WP,1999.0,11.0,5.5,138.7,20.0,80.0,0.9015,20.0,27.050043,29.302034,29.24961
1999-01-15 12:00:00,1999-S-12,SI,1999.0,12.0,-20.4,39.0,20.0,65.0,0.29375,25.0,27.044672,28.363695,28.691784
1999-07-31 18:00:00,1999-N-12,WP,1999.0,12.0,11.9,144.4,15.0,50.0,0.22375,20.0,27.050043,29.317287,29.243542
