,Basin,No. of Cycl,Time,V5,V6,Lat,Lon,Speed(knots),lat_tenth,lon_tenth,diff,total_1,total_2,sst_1,sst_2_past_1_month
3064,SP,26,1992-03-15 12:00:00, BEST,0, 122S, 1700W,30,12.2,170.0,33676 days 12:00:00,808236.0,807516.0,302.2140810401284,302.11505307172297
3065,SP,26,1992-03-15 18:00:00, BEST,0, 127S, 1690W,30,12.7,169.0,33676 days 18:00:00,808242.0,807522.0,302.05889435370943,302.0623238937408
3066,SP,26,1992-03-16 00:00:00, BEST,0, 134S, 1677W,30,13.4,167.7,33677 days 00:00:00,808248.0,807528.0,301.98944616807444,302.09061759899953
3067,SP,26,1992-03-16 06:00:00, BEST,0, 146S, 1663W,35,14.6,166.3,33677 days 06:00:00,808254.0,807534.0,302.04303273106444,302.163066632162
3068,SP,26,1992-03-16 12:00:00, BEST,0, 157S, 1649W,40,15.7,164.9,33677 days 12:00:00,808260.0,807540.0,302.10262098910925,302.31268031602997
3069,SP,26,1992-03-16 18:00:00, BEST,0, 169S, 1638W,50,16.9,163.8,33677 days 18:00:00,808266.0,807546.0,302.1270564618327,302.28824484330653
3070,SP,26,1992-03-17 00:00:00, BEST,0, 183S, 1628W,55,18.3,162.8,33678 days 00:00:00,808272.0,807552.0,302.56818104836617,302.18192910233444
3071,SP,26,1992-03-17 06:00:00, BEST,0, 199S, 1619W,60,19.9,161.9,33678 days 06:00:00,808278.0,807558.0,302.3182533185809,301.94743430269034
3072,SP,26,1992-03-17 12:00:00, BEST,0, 218S, 1617W,55,21.8,161.7,33678 days 12:00:00,808284.0,807564.0,302.26037983055176,301.89084689217293
3073,SP,26,1992-03-17 18:00:00, BEST,0, 237S, 1617W,55,23.7,161.7,33678 days 18:00:00,808290.0,807570.0,302.26037983055176,301.89084689217293
3074,SP,26,1992-03-18 00:00:00, BEST,0, 256S, 1622W,50,25.6,162.2,33679 days 00:00:00,808296.0,807576.0,302.39627535429435,302.02674241591546
3075,SP,26,1992-03-18 06:00:00, BEST,0, 272S, 1629W,50,27.2,162.9,33679 days 06:00:00,808302.0,807582.0,302.6101929137503,302.2072219600657
3076,SP,26,1992-03-18 12:00:00, BEST,0, 287S, 1628W,45,28.7,162.8,33679 days 12:00:00,808308.0,807588.0,302.56818104836617,302.18192910233444
3077,SP,26,1992-03-18 18:00:00, BEST,0, 301S, 1615W,40,30.1,161.5,33679 days 18:00:00,808314.0,807594.0,302.25180598047336,301.89299035469253
3078,SP,26,1992-03-19 00:00:00, BEST,0, 308S, 1593W,35,30.8,159.3,33680 days 00:00:00,808320.0,807600.0,302.29939084840845,302.05889435370943
3079,SP,27,1992-03-23 18:00:00, BEST,0, 100S, 1481W,20,10.0,148.1,33684 days 18:00:00,808434.0,807714.0,302.4039918193649,301.7793868411538
3080,SP,27,1992-03-24 00:00:00, BEST,0, 104S, 1483W,20,10.4,148.3,33685 days 00:00:00,808440.0,807720.0,302.4039918193649,301.74723490335975
3081,SP,27,1992-03-24 06:00:00, BEST,0, 108S, 1485W,20,10.8,148.5,33685 days 06:00:00,808446.0,807726.0,302.41470913196287,301.7240855081481
3082,SP,27,1992-03-24 12:00:00, BEST,0, 113S, 1487W,25,11.3,148.7,33685 days 12:00:00,808452.0,807732.0,302.40785005190014,301.7022221904482
3083,SP,27,1992-03-24 18:00:00, BEST,0, 118S, 1490W,25,11.8,149.0,33685 days 18:00:00,808458.0,807738.0,302.39799012431,301.69965003542467
3084,SP,27,1992-03-25 00:00:00, BEST,0, 123S, 1492W,25,12.3,149.2,33686 days 00:00:00,808464.0,807744.0,302.39627535429435,301.70350826796
3085,SP,27,1992-03-25 06:00:00, BEST,0, 131S, 1493W,25,13.1,149.3,33686 days 06:00:00,808470.0,807750.0,302.39627535429435,301.70350826796
3086,SP,27,1992-03-25 12:00:00, BEST,0, 139S, 1494W,30,13.9,149.4,33686 days 12:00:00,808476.0,807756.0,302.3825571941689,301.68764664531494
3087,SP,27,1992-03-25 18:00:00, BEST,0, 147S, 1494W,30,14.7,149.4,33686 days 18:00:00,808482.0,807762.0,302.3825571941689,301.68764664531494
3088,SP,27,1992-03-26 00:00:00, BEST,0, 157S, 1491W,35,15.7,149.1,33687 days 00:00:00,808488.0,807768.0,302.39799012431,301.69965003542467
3089,SP,27,1992-03-26 06:00:00, BEST,0, 169S, 1487W,40,16.9,148.7,33687 days 06:00:00,808494.0,807774.0,302.40785005190014,301.7022221904482
3090,SP,27,1992-03-26 12:00:00, BEST,0, 182S, 1481W,45,18.2,148.1,33687 days 12:00:00,808500.0,807780.0,302.4039918193649,301.7793868411538
3091,SP,27,1992-03-26 18:00:00, BEST,0, 196S, 1473W,45,19.6,147.3,33687 days 18:00:00,808506.0,807786.0,302.37269726657877,301.8351168666633
3092,SP,27,1992-03-27 00:00:00, BEST,0, 210S, 1463W,50,21.0,146.3,33688 days 00:00:00,808512.0,807792.0,302.322968936124,301.76695475854007
3093,SP,27,1992-03-27 06:00:00, BEST,0, 223S, 1452W,50,22.3,145.2,33688 days 06:00:00,808518.0,807798.0,302.2410886678754,301.69664918789726
3094,SP,27,1992-03-27 12:00:00, BEST,0, 235S, 1438W,55,23.5,143.8,33688 days 12:00:00,808524.0,807804.0,302.02802849342726,301.6889327228267
3095,SP,27,1992-03-27 18:00:00, BEST,0, 245S, 1423W,55,24.5,142.3,33688 days 18:00:00,808530.0,807810.0,302.05632219868596,301.63191661980534
3096,SP,27,1992-03-28 00:00:00, BEST,0, 254S, 1406W,55,25.4,140.6,33689 days 00:00:00,808536.0,807816.0,302.0095947157587,301.5264582638411
3097,SP,27,1992-03-28 06:00:00, BEST,0, 264S, 1387W,50,26.4,138.7,33689 days 06:00:00,808542.0,807822.0,302.01130948577435,301.329259712038
3098,SP,27,1992-03-28 12:00:00, BEST,0, 274S, 1366W,50,27.4,136.6,33689 days 12:00:00,808548.0,807828.0,301.7369462832657,301.10848307251933
3099,SP,30,1992-04-27 06:00:00, BEST,0, 103S, 1788E,20,10.3,178.8,33719 days 06:00:00,809262.0,808542.0,302.47086784997634,302.2089367300814
3100,SP,30,1992-04-27 12:00:00, BEST,0, 104S, 1776E,20,10.4,177.6,33719 days 12:00:00,809268.0,808548.0,302.26466675559095,302.16478140217765
3101,SP,30,1992-04-27 18:00:00, BEST,0, 106S, 1764E,20,10.6,176.4,33719 days 18:00:00,809274.0,808554.0,302.3954179692865,302.3259697836515
3102,SP,30,1992-04-28 00:00:00, BEST,0, 107S, 1752E,25,10.7,175.2,33720 days 00:00:00,809280.0,808560.0,302.3564069514298,302.4177099794903
3103,SP,30,1992-04-28 06:00:00, BEST,0, 108S, 1743E,25,10.8,174.3,33720 days 06:00:00,809286.0,808566.0,302.3388305587691,302.5750401284289
3104,SP,30,1992-04-28 12:00:00, BEST,0, 110S, 1733E,25,11.0,173.3,33720 days 12:00:00,809292.0,808572.0,302.3868441192081,302.63934400401683
3105,SP,30,1992-04-28 18:00:00, BEST,0, 113S, 1722E,35,11.3,172.2,33720 days 18:00:00,809298.0,808578.0,302.3456896388318,302.6753541743461
3106,SP,30,1992-04-29 00:00:00, BEST,0, 118S, 1714E,45,11.8,171.4,33721 days 00:00:00,809304.0,808584.0,302.2762414531968,302.64148746653643
3107,SP,30,1992-04-29 06:00:00, BEST,0, 124S, 1706E,50,12.4,170.6,33721 days 06:00:00,809310.0,808590.0,302.2393738978597,302.6269119214032
3108,SP,30,1992-04-29 12:00:00, BEST,0, 129S, 1700E,60,12.9,170.0,33721 days 12:00:00,809316.0,808596.0,302.24709036293024,302.62862669141884
3109,SP,30,1992-04-29 18:00:00, BEST,0, 134S, 1695E,65,13.4,169.5,33721 days 18:00:00,809322.0,808602.0,302.24408951540283,302.56818104836617
3110,SP,30,1992-04-30 00:00:00, BEST,0, 140S, 1691E,65,14.0,169.1,33722 days 00:00:00,809328.0,808608.0,302.2333722028048,302.46443746241755
3111,SP,30,1992-04-30 06:00:00, BEST,0, 146S, 1688E,60,14.6,168.8,33722 days 06:00:00,809334.0,808614.0,302.23637305033225,302.4344289871432
3112,SP,30,1992-04-30 12:00:00, BEST,0, 152S, 1685E,55,15.2,168.5,33722 days 12:00:00,809340.0,808620.0,302.2295139702695,302.387272811712
3113,SP,30,1992-04-30 18:00:00, BEST,0, 160S, 1684E,50,16.0,168.4,33722 days 18:00:00,809346.0,808626.0,302.2295139702695,302.387272811712
3114,SP,30,1992-05-01 00:00:00, BEST,0, 168S, 1692E,45,16.8,169.2,33723 days 00:00:00,809352.0,808632.0,302.2333722028048,302.50259109526644
3115,SP,30,1992-05-01 06:00:00, BEST,0, 178S, 1703E,40,17.8,170.3,33723 days 06:00:00,809358.0,808638.0,302.23637305033225,302.6217676113561
3116,SP,30,1992-05-01 12:00:00, BEST,0, 190S, 1720E,40,19.0,172.0,33723 days 12:00:00,809364.0,808644.0,302.30582123596724,302.6470604690874
3117,SP,30,1992-05-01 18:00:00, BEST,0, 205S, 1738E,35,20.5,173.8,33723 days 18:00:00,809370.0,808650.0,302.3641234165003,302.6247684588836
3118,SP,30,1992-05-02 00:00:00, BEST,0, 221S, 1759E,35,22.1,175.9,33724 days 00:00:00,809376.0,808656.0,302.41213697693934,302.34654702383966
3119,SP,30,1992-05-02 06:00:00, BEST,0, 239S, 1782E,35,23.9,178.2,33724 days 06:00:00,809382.0,808662.0,302.4502906097882,302.2693823731341
3120,SP,30,1992-05-02 12:00:00, BEST,0, 258S, 1793W,35,25.8,179.3,33724 days 12:00:00,809388.0,808668.0,302.32897063117895,302.0340301884821
3121,SP,3,1992-12-03 06:00:00, BEST,0,  40S, 1730E,15,4.0,173.0,33939 days 06:00:00,814542.0,813822.0,302.4348576796471,302.76966652520844
3122,SP,3,1992-12-03 12:00:00, BEST,0,  41S, 1737E,20,4.1,173.7,33939 days 12:00:00,814548.0,813828.0,302.35126264138273,302.6779263293696
3123,SP,3,1992-12-03 18:00:00, BEST,0,  43S, 1744E,20,4.3,174.4,33939 days 18:00:00,814554.0,813834.0,302.237659127844,302.6183380713248
3124,SP,3,1992-12-04 00:00:00, BEST,0,  46S, 1751E,20,4.6,175.1,33940 days 00:00:00,814560.0,813840.0,302.22994266277345,302.627769306411
3125,SP,3,1992-12-04 06:00:00, BEST,0,  53S, 1759E,20,5.3,175.9,33940 days 06:00:00,814566.0,813846.0,302.38212850166497,302.7100782671636
3126,SP,3,1992-12-04 12:00:00, BEST,0,  62S, 1767E,20,6.2,176.7,33940 days 12:00:00,814572.0,813852.0,302.32554109114756,302.65820647418934
3127,SP,3,1992-12-04 18:00:00, BEST,0,  72S, 1777E,20,7.2,177.7,33940 days 18:00:00,814578.0,813858.0,302.2308000477813,302.6033338336876
3128,SP,3,1992-12-05 00:00:00, BEST,0,  80S, 1784E,25,8.0,178.4,33941 days 00:00:00,814584.0,813864.0,302.3589791064533,302.66806640177947
3129,SP,3,1992-12-05 06:00:00, BEST,0,  88S, 1790E,25,8.8,179.0,33941 days 06:00:00,814590.0,813870.0,302.29724738588885,302.5643228158309
3130,SP,3,1992-12-05 12:00:00, BEST,0,  93S, 1794E,30,9.3,179.4,33941 days 12:00:00,814596.0,813876.0,302.21450973263234,302.4434315297255
3131,SP,3,1992-12-05 18:00:00, BEST,0,  96S, 1798E,35,9.6,179.8,33941 days 18:00:00,814602.0,813882.0,302.2282278927578,302.424997752057
3132,SP,3,1992-12-06 00:00:00, BEST,0,  98S, 1800E,40,9.8,180.0,33942 days 00:00:00,814608.0,813888.0,302.24280343789104,302.4258551370648
3133,SP,3,1992-12-06 06:00:00, BEST,0, 101S, 1800E,45,10.1,180.0,33942 days 06:00:00,814614.0,813894.0,302.24280343789104,302.4258551370648
3134,SP,3,1992-12-06 12:00:00, BEST,0, 106S, 1799E,50,10.6,179.9,33942 days 12:00:00,814620.0,813900.0,302.24280343789104,302.4258551370648
3135,SP,3,1992-12-06 18:00:00, BEST,0, 111S, 1798E,55,11.1,179.8,33942 days 18:00:00,814626.0,813906.0,302.2282278927578,302.424997752057
3136,SP,3,1992-12-07 00:00:00, BEST,0, 117S, 1795E,55,11.7,179.5,33943 days 00:00:00,814632.0,813912.0,302.21450973263234,302.4434315297255
3137,SP,3,1992-12-07 06:00:00, BEST,0, 123S, 1790E,60,12.3,179.0,33943 days 06:00:00,814638.0,813918.0,302.29724738588885,302.5643228158309
3138,SP,3,1992-12-07 12:00:00, BEST,0, 127S, 1785E,65,12.7,178.5,33943 days 12:00:00,814644.0,813924.0,302.3589791064533,302.66806640177947
3139,SP,3,1992-12-07 18:00:00, BEST,0, 130S, 1782E,75,13.0,178.2,33943 days 18:00:00,814650.0,813930.0,302.333686248722,302.66892378678733
3140,SP,3,1992-12-08 00:00:00, BEST,0, 132S, 1779E,85,13.2,177.9,33944 days 00:00:00,814656.0,813936.0,302.2826718407556,302.6427735440482
3141,SP,3,1992-12-08 06:00:00, BEST,0, 135S, 1776E,90,13.5,177.6,33944 days 06:00:00,814662.0,813942.0,302.1969333399716,302.5733253584132
3142,SP,3,1992-12-08 12:00:00, BEST,0, 139S, 1773E,95,13.9,177.3,33944 days 12:00:00,814668.0,813948.0,302.2153671176402,302.5887582885543
3143,SP,3,1992-12-08 18:00:00, BEST,0, 143S, 1770E,100,14.3,177.0,33944 days 18:00:00,814674.0,813954.0,302.2612372155596,302.6230536888679
3144,SP,3,1992-12-09 00:00:00, BEST,0, 148S, 1768E,100,14.8,176.8,33945 days 00:00:00,814680.0,813960.0,302.32554109114756,302.65820647418934
3145,SP,3,1992-12-09 06:00:00, BEST,0, 153S, 1767E,100,15.3,176.7,33945 days 06:00:00,814686.0,813966.0,302.32554109114756,302.65820647418934
3146,SP,3,1992-12-09 12:00:00, BEST,0, 158S, 1766E,105,15.8,176.6,33945 days 12:00:00,814692.0,813972.0,302.37269726657877,302.68864364196764
3147,SP,3,1992-12-09 18:00:00, BEST,0, 163S, 1766E,105,16.3,176.6,33945 days 18:00:00,814698.0,813978.0,302.37269726657877,302.68864364196764
3148,SP,3,1992-12-10 00:00:00, BEST,0, 168S, 1766E,110,16.8,176.6,33946 days 00:00:00,814704.0,813984.0,302.37269726657877,302.68864364196764
3149,SP,3,1992-12-10 06:00:00, BEST,0, 174S, 1768E,110,17.4,176.8,33946 days 06:00:00,814710.0,813990.0,302.32554109114756,302.65820647418934
3150,SP,3,1992-12-10 12:00:00, BEST,0, 179S, 1771E,105,17.9,177.1,33946 days 12:00:00,814716.0,813996.0,302.2612372155596,302.6230536888679
3151,SP,3,1992-12-10 18:00:00, BEST,0, 184S, 1775E,95,18.4,177.5,33946 days 18:00:00,814722.0,814002.0,302.1969333399716,302.5733253584132
3152,SP,3,1992-12-11 00:00:00, BEST,0, 189S, 1779E,85,18.9,177.9,33947 days 00:00:00,814728.0,814008.0,302.2826718407556,302.6427735440482
3153,SP,3,1992-12-11 06:00:00, BEST,0, 194S, 1784E,80,19.4,178.4,33947 days 06:00:00,814734.0,814014.0,302.3589791064533,302.66806640177947
3154,SP,3,1992-12-11 12:00:00, BEST,0, 198S, 1790E,75,19.8,179.0,33947 days 12:00:00,814740.0,814020.0,302.29724738588885,302.5643228158309
3155,SP,3,1992-12-11 18:00:00, BEST,0, 201S, 1798E,70,20.1,179.8,33947 days 18:00:00,814746.0,814026.0,302.2282278927578,302.424997752057
3156,SP,3,1992-12-12 00:00:00, BEST,0, 205S, 1794W,65,20.5,179.4,33948 days 00:00:00,814752.0,814032.0,302.21450973263234,302.4434315297255
3157,SP,3,1992-12-12 06:00:00, BEST,0, 213S, 1784W,60,21.3,178.4,33948 days 06:00:00,814758.0,814038.0,302.3589791064533,302.66806640177947
3158,SP,3,1992-12-12 12:00:00, BEST,0, 224S, 1775W,55,22.4,177.5,33948 days 12:00:00,814764.0,814044.0,302.1969333399716,302.5733253584132
3159,SP,3,1992-12-12 18:00:00, BEST,0, 241S, 1763W,45,24.1,176.3,33948 days 18:00:00,814770.0,814050.0,302.38212850166497,302.70493395711657
3160,SP,3,1992-12-13 00:00:00, BEST,0, 269S, 1750W,40,26.9,175.0,33949 days 00:00:00,814776.0,814056.0,302.22994266277345,302.627769306411
3161,SP,6,1992-12-21 12:00:00, BEST,0, 127S, 1427E,20,12.7,142.7,33957 days 12:00:00,814980.0,814260.0,302.1986481099873,302.41470913196287
3162,SP,6,1992-12-21 18:00:00, BEST,0, 129S, 1422E,20,12.9,142.2,33957 days 18:00:00,814986.0,814266.0,301.99158963059404,302.27795622321247
3163,SP,6,1992-12-22 00:00:00, BEST,0, 131S, 1417E,20,13.1,141.7,33958 days 00:00:00,814992.0,814272.0,301.8089666239242,302.136059004415
3164,SP,6,1992-12-22 06:00:00, BEST,0, 133S, 1411E,20,13.3,141.1,33958 days 06:00:00,814998.0,814278.0,301.9165684424081,302.1412033144621
3165,SP,6,1992-12-22 12:00:00, BEST,0, 134S, 1405E,20,13.4,140.5,33958 days 12:00:00,815004.0,814284.0,302.0601804312212,302.2620946005674
3166,SP,6,1992-12-22 18:00:00, BEST,0, 133S, 1399E,25,13.3,139.9,33958 days 18:00:00,815010.0,814290.0,302.0318867259625,302.3306854011946
3167,SP,6,1992-12-23 00:00:00, BEST,0, 130S, 1394E,25,13.0,139.4,33959 days 00:00:00,815016.0,814296.0,301.9067085148179,302.31482377854957
3168,SP,6,1992-12-23 06:00:00, BEST,0, 125S, 1391E,30,12.5,139.1,33959 days 06:00:00,815022.0,814302.0,301.8111100864438,302.226941815246
3169,SP,6,1992-12-23 12:00:00, BEST,0, 120S, 1393E,30,12.0,139.3,33959 days 12:00:00,815028.0,814308.0,301.85612279935543,302.2835292257634
3170,SP,6,1992-12-23 18:00:00, BEST,0, 119S, 1398E,35,11.9,139.8,33959 days 18:00:00,815034.0,814314.0,301.98087231799605,302.34054532878474
3171,SP,6,1992-12-24 00:00:00, BEST,0, 121S, 1402E,35,12.1,140.2,33960 days 00:00:00,815040.0,814320.0,302.07775682388194,302.3199680885966
3172,SP,6,1992-12-24 06:00:00, BEST,0, 125S, 1405E,40,12.5,140.5,33960 days 06:00:00,815046.0,814326.0,302.0601804312212,302.2620946005674
3173,SP,6,1992-12-24 12:00:00, BEST,0, 130S, 1407E,45,13.0,140.7,33960 days 12:00:00,815052.0,814332.0,301.96929762039025,302.17335525225604
3174,SP,6,1992-12-24 18:00:00, BEST,0, 135S, 1410E,50,13.5,141.0,33960 days 18:00:00,815058.0,814338.0,301.9165684424081,302.1412033144621
3175,SP,6,1992-12-25 00:00:00, BEST,0, 140S, 1412E,55,14.0,141.2,33961 days 00:00:00,815064.0,814344.0,301.82654301658494,302.09833406407006
3176,SP,6,1992-12-25 06:00:00, BEST,0, 142S, 1415E,60,14.2,141.5,33961 days 06:00:00,815070.0,814350.0,301.79439107879097,302.1051931441328
3177,SP,6,1992-12-25 12:00:00, BEST,0, 144S, 1417E,55,14.4,141.7,33961 days 12:00:00,815076.0,814356.0,301.8089666239242,302.136059004415
3178,SP,6,1992-12-25 18:00:00, BEST,0, 144S, 1420E,45,14.4,142.0,33961 days 18:00:00,815082.0,814362.0,301.90070681976306,302.2085080375775
3179,SP,6,1992-12-26 00:00:00, BEST,0, 144S, 1423E,40,14.4,142.3,33962 days 00:00:00,815088.0,814368.0,301.99158963059404,302.27795622321247
3180,SP,6,1992-12-26 06:00:00, BEST,0, 144S, 1426E,35,14.4,142.6,33962 days 06:00:00,815094.0,814374.0,302.09833406407006,302.35383479640626
3181,SP,6,1992-12-26 12:00:00, BEST,0, 144S, 1429E,35,14.4,142.9,33962 days 12:00:00,815100.0,814380.0,302.18621602737363,302.3911310442473
3182,SP,6,1992-12-26 18:00:00, BEST,0, 142S, 1431E,30,14.2,143.1,33962 days 18:00:00,815106.0,814386.0,302.18621602737363,302.3911310442473
3183,SP,6,1992-12-27 00:00:00, BEST,0, 140S, 1435E,30,14.0,143.5,33963 days 00:00:00,815112.0,814392.0,302.1420606994699,302.3041064659516
3184,SP,6,1992-12-27 06:00:00, BEST,0, 137S, 1439E,35,13.7,143.9,33963 days 06:00:00,815118.0,814398.0,302.0696116663075,302.25823636803216
3185,SP,6,1992-12-27 12:00:00, BEST,0, 135S, 1445E,35,13.5,144.5,33963 days 12:00:00,815124.0,814404.0,302.0143103333018,302.237659127844
3186,SP,6,1992-12-27 18:00:00, BEST,0, 132S, 1450E,40,13.2,145.0,33963 days 18:00:00,815130.0,814410.0,302.0893315214878,302.2740979906772
3187,SP,6,1992-12-28 00:00:00, BEST,0, 132S, 1456E,45,13.2,145.6,33964 days 00:00:00,815136.0,814416.0,302.1459189320052,302.29424653836145
3188,SP,6,1992-12-28 06:00:00, BEST,0, 134S, 1462E,50,13.4,146.2,33964 days 06:00:00,815142.0,814422.0,302.1596370921306,302.3109655460143
3189,SP,6,1992-12-28 12:00:00, BEST,0, 136S, 1469E,55,13.6,146.9,33964 days 12:00:00,815148.0,814428.0,302.28867353581046,302.40270574185314
3190,SP,6,1992-12-28 18:00:00, BEST,0, 138S, 1477E,60,13.8,147.7,33964 days 18:00:00,815154.0,814434.0,302.40570658938054,302.52102487293496
3191,SP,6,1992-12-29 00:00:00, BEST,0, 140S, 1487E,60,14.0,148.7,33965 days 00:00:00,815160.0,814440.0,302.408707436908,302.5227396429507
3192,SP,6,1992-12-29 06:00:00, BEST,0, 144S, 1497E,65,14.4,149.7,33965 days 06:00:00,815166.0,814446.0,302.3911310442473,302.43314290963144
3193,SP,6,1992-12-29 12:00:00, BEST,0, 148S, 1506E,65,14.8,150.6,33965 days 12:00:00,815172.0,814452.0,302.41342305445113,302.5934739060974
3194,SP,6,1992-12-29 18:00:00, BEST,0, 151S, 1513E,65,15.1,151.3,33965 days 18:00:00,815178.0,814458.0,302.35383479640626,302.5630367383191
3195,SP,6,1992-12-30 00:00:00, BEST,0, 149S, 1520E,70,14.9,152.0,33966 days 00:00:00,815184.0,814464.0,302.35512087391805,302.5493185781937
3196,SP,6,1992-12-30 06:00:00, BEST,0, 145S, 1526E,70,14.5,152.6,33966 days 06:00:00,815190.0,814470.0,302.34054532878474,302.5608932757995
3197,SP,6,1992-12-30 12:00:00, BEST,0, 142S, 1531E,70,14.2,153.1,33966 days 12:00:00,815196.0,814476.0,302.26037983055176,302.5600358907917
3198,SP,6,1992-12-30 18:00:00, BEST,0, 138S, 1537E,65,13.8,153.7,33966 days 18:00:00,815202.0,814482.0,302.274955375685,302.61105029875813
3199,SP,6,1992-12-31 00:00:00, BEST,0, 136S, 1544E,65,13.6,154.4,33967 days 00:00:00,815208.0,814488.0,302.4348576796471,302.67235332681867
3200,SP,6,1992-12-31 06:00:00, BEST,0, 131S, 1552E,65,13.1,155.2,33967 days 06:00:00,815214.0,814494.0,302.5240257204624,302.6303414614345
3201,SP,6,1992-12-31 12:00:00, BEST,0, 127S, 1560E,65,12.7,156.0,33967 days 12:00:00,815220.0,814500.0,302.46358007740974,302.65391954915015
3202,SP,6,1992-12-31 18:00:00, BEST,0, 123S, 1569E,70,12.3,156.9,33967 days 18:00:00,815226.0,814506.0,302.4108508994276,302.5844713635151
3203,SP,6,1993-01-01 00:00:00, BEST,0, 120S, 1580E,70,12.0,158.0,33968 days 00:00:00,815232.0,814512.0,302.488872935141,302.5668949708544
3204,SP,6,1993-01-01 06:00:00, BEST,0, 117S, 1592E,70,11.7,159.2,33968 days 06:00:00,815238.0,814518.0,302.41642390197853,302.5120223303527
3205,SP,6,1993-01-01 12:00:00, BEST,0, 116S, 1606E,75,11.6,160.6,33968 days 12:00:00,815244.0,814524.0,302.542459498131,302.4370011421667
3206,SP,6,1993-01-01 18:00:00, BEST,0, 115S, 1622E,75,11.5,162.2,33968 days 18:00:00,815250.0,814530.0,302.3315427862024,302.5034484802743
3207,SP,6,1993-01-02 00:00:00, BEST,0, 114S, 1641E,75,11.4,164.1,33969 days 00:00:00,815256.0,814536.0,302.3238263211319,302.58532874852295
3208,SP,6,1993-01-02 06:00:00, BEST,0, 114S, 1661E,75,11.4,166.1,33969 days 06:00:00,815262.0,814542.0,302.3023916959359,302.67449678933826
3209,SP,6,1993-01-02 12:00:00, BEST,0, 114S, 1683E,70,11.4,168.3,33969 days 12:00:00,815268.0,814548.0,302.3011056184241,302.36669557152385
3210,SP,6,1993-01-02 18:00:00, BEST,0, 114S, 1706E,70,11.4,170.6,33969 days 18:00:00,815274.0,814554.0,302.3032490809437,302.4065639743884
3211,SP,6,1993-01-03 00:00:00, BEST,0, 116S, 1733E,65,11.6,173.3,33970 days 00:00:00,815280.0,814560.0,302.36583818651604,302.43400029463925
